Cost Assumptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Apply CO2 Price WECC-wide?,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,Mid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Carbon ($/tCO2),Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fuel Type,CO2 Intensity  (tCO2/MMBtu),CO2 Intensity for Prices,,,Monthly Price Shape (% of annual avg.),,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,0.053,0.053,,,CA_Natural_Gas,,,,1.037756793424932,1.0311948976633076,1.0194490210872642,0.9561448532693417,0.9571693765085488,0.9662343721697182,1.0065749784332558,1.0085593804811022,0.9828816078659516,0.9748047059720382,1.0032020643804838,1.0461562798899662,,,,,,,,,,,,,,,,,,,,
,,NW_Natural_Gas,0.053,0.0,,,NW_Natural_Gas,,,,1.1218144018798422,1.0873845346852806,1.054771827076274,0.9156568264959961,0.8973421528750457,0.9088319223906757,0.9358720817910973,0.9489017379118598,0.9454376762465209,0.9425011469972953,1.045637252767787,1.1556008236073063,,,,,,,,,,,,,,,,,,,,
,,SW_Natural_Gas,0.053,0.0,,,SW_Natural_Gas,,,,1.0599202333857969,1.0510276789426514,1.0306702311112785,0.9324671503502442,0.9387711098061875,0.9506656337148346,1.0177176674917439,1.0189742209211665,0.9666739471921384,0.9533602974243598,1.0021129751657745,1.0643468828838902,,,,,,,,,,,,,,,,,,,,
,,CA_Coal,0.094,0.094,,,CA_Coal,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
,,Coal,0.094,0.0,,,Coal,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
,,Uranium,0.0,0.0,,,Uranium,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
,,Conventional_DR,0.0,0.0,,,Conventional_DR,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Fuel Costs, excl. Carbon ($/MMBtu)",,,,,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low,Method,Last Year,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,Linear,2026.0,5.0,,3.309187217575215,3.309187217575215,3.5329939488579822,3.8636760183180923,3.996245014290343,4.038179932043946,4.209289174860752,4.213171605361319,4.3178914891122,4.41827462397705,4.499410488543525,4.570156517843074,4.642329986439538,4.714503455036002,4.786676923632466,4.858850392228931,4.931023860825395,5.003197329421859,5.075370798018323,5.147544266614787,5.219717735211251,5.291891203807715,5.364064672404179,5.4362381410006435,5.508411609597108,5.580585078193572,5.652758546790036,5.7249320153865,5.797105483982964,5.869278952579428,5.941452421175892,6.0136258897723565,6.085799358368821,6.157972826965285,6.230146295561749,6.302319764158213
,,NW_Natural_Gas,Linear,2026.0,5.0,,2.7844549690123617,2.7844549690123617,2.9599575080438707,3.2840378368934333,3.3924753954546847,3.408187780015915,3.5534951423139076,3.544015652582791,3.636316841598184,3.7279708650476002,3.796364517040198,3.8698591899113057,3.933131999430785,3.9964048089502646,4.0596776184697445,4.122950427989224,4.186223237508703,4.249496047028183,4.312768856547662,4.376041666067142,4.439314475586621,4.502587285106101,4.56586009462558,4.6291329041450595,4.692405713664539,4.755678523184018,4.818951332703498,4.882224142222977,4.945496951742457,5.008769761261936,5.072042570781416,5.135315380300895,5.1985881898203745,5.261860999339854,5.325133808859333,5.388406618378813
,,SW_Natural_Gas,Linear,2026.0,5.0,,3.0620035224056457,3.0620035224056457,3.249274528117596,3.572921473266803,3.6861211826190763,3.7072555453517753,3.8579060406690253,3.8501595194167915,3.943959599664936,4.036070904114807,4.106141917541837,4.176804306391716,4.240583959536254,4.304363612680792,4.36814326582533,4.4319229189698675,4.495702572114405,4.559482225258943,4.623261878403481,4.687041531548019,4.7508211846925565,4.814600837837094,4.878380490981632,4.94216014412617,5.005939797270708,5.069719450415246,5.1334991035597834,5.197278756704321,5.261058409848859,5.324838062993397,5.388617716137935,5.4523973692824725,5.51617702242701,5.579956675571548,5.643736328716086,5.707515981860624
,,CA_Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Uranium,Flat,2026.0,5.0,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mid,Method,Last Year,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,Linear,2026.0,5.0,,4.052291896927639,4.052291896927639,4.445705008439779,4.502492210785473,4.700682399812246,4.915681137306633,5.127218914478407,5.2382963287018915,5.3416979750677624,5.415260875517801,5.5211500472135375,5.501961822753738,5.576910404408804,5.65185898606387,5.726807567718937,5.801756149374003,5.876704731029069,5.951653312684136,6.026601894339202,6.1015504759942685,6.176499057649335,6.251447639304401,6.3263962209594675,6.401344802614534,6.4762933842696,6.551241965924667,6.626190547579733,6.701139129234799,6.776087710889866,6.851036292544932,6.925984874199998,7.000933455855065,7.075882037510131,7.150830619165197,7.225779200820264,7.30072778247533
,,NW_Natural_Gas,Linear,2026.0,5.0,,3.5275596483647864,3.5275596483647864,3.8726685676256665,3.9228540293608143,4.09691278097659,4.285688985278602,4.471424881931562,4.5691403759233635,4.660123327553746,4.72495711658835,4.81810407571021,4.801664494821969,4.867712417400051,4.933760339978132,4.999808262556214,5.065856185134296,5.131904107712377,5.197952030290459,5.263999952868541,5.330047875446622,5.396095798024704,5.462143720602786,5.528191643180867,5.594239565758949,5.660287488337031,5.726335410915112,5.792383333493194,5.858431256071276,5.924479178649357,5.990527101227439,6.056575023805521,6.122622946383602,6.188670868961684,6.254718791539766,6.320766714117847,6.386814636695929
,,SW_Natural_Gas,Linear,2026.0,5.0,,3.8051082017580704,3.8051082017580704,4.161985587699393,4.211737665734184,4.39055856814098,4.584756750614463,4.7758357802866795,4.875284242757365,4.9677660856204975,5.033057155655559,5.127881476211849,5.10860961130238,5.17516437750552,5.24171914370866,5.3082739099118,5.37482867611494,5.44138344231808,5.50793820852122,5.57449297472436,5.6410477409275,5.70760250713064,5.77415727333378,5.84071203953692,5.90726680574006,5.9738215719432,6.0403763381463405,6.1069311043494805,6.1734858705526205,6.240040636755761,6.306595402958901,6.373150169162041,6.439704935365181,6.506259701568321,6.572814467771461,6.639369233974601,6.705924000177741
,,CA_Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Uranium,Flat,2026.0,5.0,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,High,Method,Last Year,Period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,Linear,2026.0,5.0,,4.436989868742771,4.436989868742771,5.146617403791015,5.700699836684204,5.985871136031717,6.301125553513546,6.470677063652685,6.594174863221419,6.734078564945619,6.869694632243123,7.022860601489856,7.165060783630515,7.303937527626081,7.442814271621647,7.5816910156172135,7.72056775961278,7.859444503608346,7.998321247603912,8.137197991599479,8.276074735595044,8.41495147959061,8.553828223586175,8.69270496758174,8.831581711577305,8.97045845557287,9.109335199568436,9.248211943564002,9.387088687559567,9.525965431555132,9.664842175550698,9.803718919546263,9.942595663541828,10.081472407537394,10.22034915153296,10.359225895528525,10.49810263952409
,,NW_Natural_Gas,Linear,2026.0,5.0,,3.9122576201799166,3.9122576201799166,4.573580962976903,5.1210616552595445,5.382101517196059,5.671133401485515,5.81488303110584,5.925018910442892,6.052503917431602,6.179390873313672,6.319814629986528,6.464763455698748,6.594739540617329,6.724715625535911,6.854691710454492,6.984667795373074,7.114643880291656,7.244619965210237,7.374596050128819,7.5045721350474,7.634548219965982,7.764524304884564,7.894500389803145,8.024476474721727,8.154452559640308,8.28442864455889,8.414404729477472,8.544380814396053,8.674356899314635,8.804332984233216,8.934309069151798,9.06428515407038,9.194261238988961,9.324237323907543,9.454213408826124,9.584189493744706
,,SW_Natural_Gas,Linear,2026.0,5.0,,4.189806173573202,4.189806173573202,4.862897983050628,5.409945291632914,5.675747304360451,5.970201166821377,6.119293929460957,6.231162777276891,6.3601466754983536,6.487490912380878,6.629592030488166,6.771708572179157,6.902191500722797,7.032674429266437,7.163157357810077,7.293640286353717,7.424123214897357,7.554606143440997,7.6850890719846365,7.8155720005282765,7.9460549290719165,8.076537857615556,8.207020786159195,8.337503714702834,8.467986643246473,8.598469571790112,8.728952500333751,8.85943542887739,8.989918357421029,9.120401285964668,9.250884214508307,9.381367143051946,9.511850071595585,9.642333000139224,9.772815928682864,9.903298857226503
,,CA_Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Coal,Flat,2026.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Uranium,Flat,2026.0,5.0,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Active: Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,CA_Natural_Gas,,,,,4.052291896927639,4.052291896927639,4.445705008439779,4.502492210785473,4.700682399812246,4.915681137306633,5.127218914478407,5.2382963287018915,5.3416979750677624,5.415260875517801,5.5211500472135375,5.501961822753738,5.576910404408804,5.65185898606387,5.726807567718937,5.801756149374003,5.876704731029069,5.951653312684136,6.026601894339202,6.1015504759942685,6.176499057649335,6.251447639304401,6.3263962209594675,6.401344802614534,6.4762933842696,6.551241965924667,6.626190547579733,6.701139129234799,6.776087710889866,6.851036292544932,6.925984874199998,7.000933455855065,7.075882037510131,7.150830619165197,7.225779200820264,7.30072778247533
,,NW_Natural_Gas,,,,,3.5275596483647864,3.5275596483647864,3.8726685676256665,3.9228540293608143,4.09691278097659,4.285688985278602,4.471424881931562,4.5691403759233635,4.660123327553746,4.72495711658835,4.81810407571021,4.801664494821969,4.867712417400051,4.933760339978132,4.999808262556214,5.065856185134296,5.131904107712377,5.197952030290459,5.263999952868541,5.330047875446622,5.396095798024704,5.462143720602786,5.528191643180867,5.594239565758949,5.660287488337031,5.726335410915112,5.792383333493194,5.858431256071276,5.924479178649357,5.990527101227439,6.056575023805521,6.122622946383602,6.188670868961684,6.254718791539766,6.320766714117847,6.386814636695929
,,SW_Natural_Gas,,,,,3.8051082017580704,3.8051082017580704,4.161985587699393,4.211737665734184,4.39055856814098,4.584756750614463,4.7758357802866795,4.875284242757365,4.9677660856204975,5.033057155655559,5.127881476211849,5.10860961130238,5.17516437750552,5.24171914370866,5.3082739099118,5.37482867611494,5.44138344231808,5.50793820852122,5.57449297472436,5.6410477409275,5.70760250713064,5.77415727333378,5.84071203953692,5.90726680574006,5.9738215719432,6.0403763381463405,6.1069311043494805,6.1734858705526205,6.240040636755761,6.306595402958901,6.373150169162041,6.439704935365181,6.506259701568321,6.572814467771461,6.639369233974601,6.705924000177741
,,CA_Coal,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Coal,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,,Uranium,,,,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
,,Conventional_DR,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Carbon Cost ($/tCO2),,Method,Last Year,Period,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low,CAGR,2026.0,5.0,,12.852792547715243,13.536648221788752,14.324904179887456,15.174643903938106,16.047746112468595,16.939805371307756,17.87518839694313,18.863303201192767,19.910527778047786,21.018334172779696,22.190689958112234,23.43696084597983,24.76380247639201,26.175962860806354,27.6782514971378,29.277641341613975,30.907666652025625,32.628443211200135,34.445023572063775,36.3627415871549,38.38722806990902,40.524427327881995,42.78061461645623,45.16241456427765,47.6768206245241,50.33121560911838,53.1333933661783,56.09158166435337,59.214466351241114,62.51121685681723,65.99151311676268,69.66557399474034,73.54418728707472,77.6387413979346,81.96125877802358,86.52443122496129
,,Mid,CAGR,2026.0,5.0,,12.852792547715243,13.536648221788752,14.324904179887456,15.174643903938106,16.047746112468595,25.409708056961637,26.812782595414692,28.294954801789153,29.865791667071676,31.527501259169544,33.28603493716835,35.155441268969746,37.14570371458801,39.26394429120953,41.517377245706705,43.916462012420965,46.36149997803844,48.9426648168002,51.66753535809566,54.54411238073235,57.580842104863535,60.78664099182299,64.17092192468435,67.74362184641647,71.51523093678615,75.49682341367757,79.70009004926746,84.13737249653006,88.82169952686168,93.76682528522585,98.98726967514402,104.49836099211052,110.31628093061208,116.45811209690189,122.94188816703536,129.78664683744194
,,High,CAGR,2026.0,5.0,,38.558377643145725,40.60994466536626,42.97471253966237,45.52393171181432,48.14323833740579,50.819416113923275,53.625565190829384,56.589909603578306,59.73158333414335,63.05500251833909,66.5720698743367,70.31088253793949,74.29140742917602,78.52788858241907,83.03475449141341,87.83292402484193,92.72299995607688,97.8853296336004,103.33507071619132,109.0882247614647,115.16168420972707,121.57328198364598,128.3418438493687,135.48724369283295,143.0304618735723,150.99364682735515,159.40018009853492,168.27474499306012,177.64339905372336,187.5336505704517,197.97453935028804,208.99672198422104,220.63256186122416,232.91622419380377,245.88377633407072,259.57329367488387
,,Zero,Flat,2026.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Active: Low,,,,,12.852792547715243,13.536648221788752,14.324904179887456,15.174643903938106,16.047746112468595,16.939805371307756,17.87518839694313,18.863303201192767,19.910527778047786,21.018334172779696,22.190689958112234,23.43696084597983,24.76380247639201,26.175962860806354,27.6782514971378,29.277641341613975,30.907666652025625,32.628443211200135,34.445023572063775,36.3627415871549,38.38722806990902,40.524427327881995,42.78061461645623,45.16241456427765,47.6768206245241,50.33121560911838,53.1333933661783,56.09158166435337,59.214466351241114,62.51121685681723,65.99151311676268,69.66557399474034,73.54418728707472,77.6387413979346,81.96125877802358,86.52443122496129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Carbon Cost ($/MMBtu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CA_Natural_Gas,,,,,0.6811980050289078,0.7174423557548039,0.7592199215340352,0.8042561269087196,0.8505305439608355,0.897809684679311,0.9473849850379858,0.9997550696632167,1.0552579722365327,1.1139717111573237,1.1761065677799483,1.242158924836931,1.3124815312487763,1.3873260316227367,1.4669473293483033,1.5517149911055406,1.6381063325573582,1.7293074901936072,1.82558624931938,1.9272253041192096,2.034523087705178,2.1477946483777455,2.2673725746721805,2.3936079719067154,2.526871493099777,2.667554427283274,2.8160698484074502,2.9728538282107286,3.138366716615779,3.313094493411313,3.497550195188422,3.692275421721238,3.89784192621496,4.114853294090533,4.34394671523525,4.585794854922948
,,NW_Natural_Gas,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,SW_Natural_Gas,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,CA_Coal,,,,,1.208162499485233,1.2724449328481426,1.346540992909421,1.426416526970182,1.5084881345720478,1.5923417049029291,1.6802677093126543,1.7731505009121202,1.8715896111364918,1.9757234122412914,2.08592485606255,2.203074319522104,2.327797432780849,2.4605405089157975,2.6017556407309534,2.7520982861117136,2.9053206652904087,3.0670736618528127,3.2378322157739947,3.4180977091925606,3.608399438571448,3.8092961688209077,4.021377773946886,4.245266969042099,4.481621138705266,4.7311342672571275,4.994538976420761,5.272608676449217,5.566159837016665,5.8760543845408195,6.203202232975691,6.548563955505593,6.913153604985023,7.298041691405852,7.7043583251342165,8.13329653514636
,,Coal,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Uranium,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Conventional_DR,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
